분류,지역(시),지역(구),기관(시설)명1,기관(시설)명2,전화번호,홈페이지주소,주소,상세주소
정신의료기관,전라북도,김제시,신세계효병원,,063-545-8700,www.newworldhospital.com/,전라북도 김제시 금산면 구성5길 84-15,
정신의료기관,전라북도,김제시,희망병원,,063-540-8855,,전라북도 김제시 금구면 낙산1길 74-1,
정신의료기관,전라북도,완주군,한마음화산병원,,063-260-1300,www.onemindhs.com/,전라북도 완주군 화산면 운제로 100,
정신의료기관,전라북도,완주군,전라북도,마음사랑병원,063-240-2100,maeumsarang.co.kr,전라북도 완주군 소양면 소양로 465-23,
정신의료기관,전라북도,순창군,한사랑,건강정신의학과,063-653-6230,,전라북도 순창군 순창읍 옥천로 42-1,
정신의료기관,전라북도,부안군,하나,정신건강의학과의원,063-581-6886,,전라북도 부안군 부안읍 번영로 157,
정신의료기관,전라남도,목포시,목포시의료원,,061-260-6500,www.mokpomc.or.kr,전라남도 목포시 이로로 18,
정신의료기관,전라남도,목포시,목포한국병원,,061-270-5500,www.hank.co.kr,전라남도 목포시 영산로 483,
정신의료기관,전라남도,목포시,목포중앙병원,,061-280-3000,www.mj-hospital.co.kr,전라남도 목포시 영산로 623,
정신의료기관,전라남도,목포시,목포기독병원,,061-280-7500,www.mch.co.kr/main.html,전라남도 목포시 백년대로 303,
정신의료기관,전라남도,목포시,세안종합병원,,061-260-6700,www.se-an.kr,전라남도 목포시 고하대로 795-2,
정신의료기관,전라남도,목포시,성모신경정신과의원,,061-278-5875,,전라남도 목포시 영산로 302 2층,
정신의료기관,전라남도,목포시,세련신경정신과의원,,061-242-5559,,전라남도 목포시 수문로 8,
정신의료기관,전라남도,목포시,김훈신경정신과의원,,061-244-5860,,전라남도 목포시 영산로 87번길,
정신의료기관,전라남도,여수시,여수전남병원,,061-640-7575,www.yscnhosp.com/,전라남도 여수시 좌수영로 49,
정신의료기관,전라남도,여수시,여천전남병원,,061-690-6000,www.yccnhosp.com,전라남도 여수시 무선로 95,
정신의료기관,전라남도,여수시,여서신경정신과,,061-653-6742,,전라남도 여수시 문수로 16-1,
정신의료기관,전라남도,여수시,정상건신경정신과,,061-662-7704,,전라남도 여수시 중앙로 72,
정신의료기관,전라남도,순천시,성가롤로병원,,061-720-2000,www.stcarollo.or.kr,전라남도 순천시 순광로 221번지,
정신의료기관,전라남도,순천시,순천의료원,,061-759-9114,www.jsmc.or.kr/,전라남도 순천시 서문성터길 2,
정신의료기관,전라남도,순천시,순천은병원,,061-754-8575,www.순천은병원.kr/,전라남도 순천시 낙안면 읍송로 320,
정신의료기관,전라남도,순천시,밝은마을정신과의원,,061-725-8275,,전라남도 순천시 봉화2길 7,
정신의료기관,전라남도,순천시,최종영,신경정신과의원,061-723-4735,,전라남도 순천시 대석길 20,
정신의료기관,전라남도,순천시,웰빙의원,,061-725-0096,www.뇌건강.com,전라남도 순천시 이수로 325,
정신의료기관,전라남도,순천시,순천신경정신과의원,,061-751-1053,,전라남도 순천시 중앙로 119-1,
정신의료기관,전라남도,순천시,김량진정신신경과,,061-742-3600,,전라남도 순천시 순광로 24,
정신의료기관,전라남도,나주시,국립나주병원,,061-330-4114,www.najumh.go.kr,전라남도 나주시 산포면 세남로 1328-31,
정신의료기관,전라남도,나주시,남평미래병원,,061-331-9900,www.peacemind.co.kr,전라남도 나주시 남평읍 세남로 1566-3,
정신의료기관,전라남도,나주시,나주효사랑병원,,061-330-1700,www.hyo-sarang.com,전라남도 나주시 금천면 영산로 5891-9,
정신의료기관,전라남도,나주시,빛가람병원,,061-330-8000,www.빛가람병원.kr,전라남도 나주시 산포면 매성길 61,
정신의료기관,전라남도,담양군,창평우리병원,,061-380-7000,www.woorihospi.co.kr/,전라남도 담양군 대덕면 차동길 2-62,
정신의료기관,전라남도,담양군,담양참사랑병원,,061-381-7582,chamluv.com,전라남도 담양군 대덕면 용산로 369,
정신의료기관,전라남도,곡성군,곡성사랑병원,,061-360-6000,,전라남도 곡성군 곡성로 761,
정신의료기관,전라남도,보성군,벌교삼호병원,,061-859-5000,www.sshp.co.kr,전라남도 보성군 벌교읍 남하로 12,
정신의료기관,전라남도,화순군,화순전남대학교병원,,1899-0000,www.cnuhh.com,전라남도 화순군 화순읍 서양로 322,
정신의료기관,전라남도,화순군,화순고려병원,,061-370-3700,hwasunkorea.co.kr,전라남도 화순군 화순읍 충의로 109,
정신의료기관,전라남도,화순군,화순중앙병원,,061-370-7200,,전라남도 화순군 칠충로 101,
정신의료기관,전라남도,화순군,보은병원,,061-370-3000,www.e-boun.com/,전라남도 화순군 도곡면 고인돌1로 282-14,
정신의료기관,전라남도,화순군,화순성심병원,,061-370-9114,,전라남도 화순군 화순읍 만연로 31,
정신의료기관,전라남도,해남군,해남우리병원,,061-530-7000,hnwoori.co.kr,전라남도 해남군 옥천면 해남로 597,
정신의료기관,전라남도,해남군,해남혜민병원,,061-534-8868,www.hyeminhospital.co.kr,전라남도 해남군 옥천면 해남로 583-52,
정신의료기관,전라남도,영암군,영암김병원,,061-470-7100,www.kimshospital.co.kr,전라남도 영암군 영암읍 오리정길 8,
정신의료기관,전라남도,무안군,무안종합병원,,061-450-3000,muangh.co.kr,전라남도 무안군 몽탄로 65,
정신의료기관,전라남도,영광군,영광기독신하병원,,061-350-7000,www.ygchs.co.kr,전라남도 영광군 영광읍 천년로 1351-15,
정신의료기관,전라남도,장성군,호수의원,,061-393-8275,,전라남도 장성군 북하면 남창로 4,
정신의료기관,전라남도,장성군,장성병원,,061-390-9000,,전라남도 장성군 역전로 171,
정신의료기관,경상북도,포항시 남구,포항성모병원,,054-272-0151,www.pohangsmh.co.kr,경상북도 포항시 남구 대잠동길 17,
정신의료기관,경상북도,포항시 남구,세명기독병원,,054-275-0005,www.phgidok.com,경상북도 포항시 남구 포스코대로 351,
정신의료기관,경상북도,포항시 남구,서울화인의원,,054-272-5482,,경상북도 포항시 남구 희망대로 883,
정신의료기관,경상북도,포항시 북구,포항의료원,,054-247-0551,www.pmc.or.kr,경상북도 포항시 북구 용흥로 36,
정신의료기관,경상북도,포항시 북구,포항선린병원,,054-245-5000,www.sunlin.com,경상북도 포항시 북구 대신로 43,
정신의료기관,경상북도,포항시 북구,포항인성병원,,054-274-0733,,경상북도 포항시 북구 새천년대로 560,
정신의료기관,경상북도,포항시 북구,김종호,신경정신과의원,054-282-7575,,경상북도 포항시 북구 양학천로 165-3,
정신의료기관,경상북도,포항시 북구,장상렬,신경정신과의원,054-283-1119,,경상북도 포항시 북구 중흥로 306,
정신의료기관,경상북도,포항시 북구,김안나정신과의원,,054-278-7584,,경상북도 포항시 북구 포스코대로 264-1,
정신의료기관,경상북도,포항시 북구,이달우신경정신과,,054-275-8881,,경상북도 포항시 북구 포스코대로 279,
정신의료기관,경상북도,포항시 북구,제이스마인드의원,,054-278-7240,,경상북도 포항시 북구 중흥로 341,
정신의료기관,경상북도,경주시,동국대학교경주병원,,054-748-9300,www.dumc.or.kr,경상북도 경주시 동대로 87,
정신의료기관,경상북도,경주시,새빛병원,,054-741-2300,,경상북도 경주시 원효로 93-1,
정신의료기관,경상북도,경주시,안강중앙병원,,054-763-8000,,경상북도 경주시 안강읍 안강중앙로 150-3,
정신의료기관,경상북도,경주시,손정신과의원,,054-746-0128,,경상북도 경주시 화랑로 115,
정신의료기관,경상북도,경주시,김진용,정신건강의학과,054-624-0700,,경상북도 경주시 중앙로 48번길 3,
정신의료기관,경상북도,김천시,김천신경정신병원,,054-432-0540,,경상북도 김천시 아홉사리길 140-49,
정신의료기관,경상북도,김천시,신애정신병원,,054-420-7100,,경상북도 김천시 어모면 신애길 89,
정신의료기관,경상북도,김천시,최영택,정신건강의학과의원,054-439-6009,,경상북도 김천시중앙공원 1길 7-6,
정신의료기관,경상북도,김천시,김천,신경정신건강의원,054-432-2626,,경상북도 김천시 평화중앙8길 15,
정신의료기관,경상북도,안동시,안동병원,,054-840-1004,agh.co.kr,경상북도 안동시 앙실로 11,
정신의료기관,경상북도,안동시,안동성소병원,,054-850-8114,www.sungso.com,경상북도 안동시 서동문로 99,
정신의료기관,경상북도,안동시,용상안동병원,,054-820-1100,www.agh.co.kr,경상북도 안동시 전거리길 57,
정신의료기관,경상북도,안동시,대성그린병원,,054-821-7282,www.dsh21.com/,경상북도 안동시 임하면 고곡길 236,
정신의료기관,경상북도,안동시,복주2병원,,054-851-1000,,경상북도 안동시 풍산읍 함백이길 144,
정신의료기관,경상북도,안동시,이신경정신과의원,,054-857-5688,,경상북도 안동시 서동문로 68-1,
정신의료기관,경상북도,구미시,순천향대학교부속,구미병원,054-468-9114,www.schmc.ac.kr,경상북도 구미시 1공단로 179,
정신의료기관,경상북도,구미시,차의과학대학교부속,구미차병원,054-450-9700,kumi.chamc.co.kr,경상북도 구미시 신시로 10길 12,
정신의료기관,경상북도,구미시,미래병원,,054-442-0046,gumipsy.com,경상북도 구미시 여헌로 30,
정신의료기관,경상북도,구미시,장정신과의원,,054-454-7582,,경상북도 구미시 구미중앙로 111,
정신의료기관,경상북도,구미시,열린마음정신과의원,,054-456-1475,,경상북도 구미시 중앙로 85길 2층,
정신의료기관,경상북도,구미시,맑은마음정신과의원,,054-451-7582,,경상북도 구미시 신시로 75,
정신의료기관,경상북도,영주시,새희망병원,,054-639-8800,WWW.새희망.COM,경상북도 영주시 반지미로 275-17,
정신의료기관,경상북도,영주시,김신경정신과의원,,054-635-3890,,경상북도 영주시 구성로 346,
정신의료기관,경상북도,영주시,영주삼봉정신병원,,054-634-7600,www.sambong119.com,경상북도 영주시 꽃동산로 43,
정신의료기관,경상북도,영천시,마야병원,,054-336-3311,bestmaya.com,경상북도 영천시 북안면 내서로 55-25,
정신의료기관,경상북도,영천시,동승병원,,054-330-7700,,경상북도 영천시 동강포길 87,
정신의료기관,경상북도,영천시,영천성모병원,,054-337-8900,,경상북도 영천시 화남면 온천길 17-37,
정신의료기관,경상북도,영천시,권오양,신경정신과의원,054-332-1235,,경상북도 영천시 역전로 8,삼구빌딩 3층
정신의료기관,경상북도,상주시,상주제일병원,,054-530-9000,www.sjjihosp.co.kr/home/index.php,경상북도 상주시 내서면 영남제일로 3659,
정신의료기관,경상북도,상주시,이성헌정신과의원,,054-534-7002,,경상북도 상주시 상상로 269,
정신의료기관,경상북도,문경시,문경제일병원,,054-550-7700,www.mgjh.co.kr,경상북도 문경시 당교3길 25,
정신의료기관,경상북도,문경시,김규태,신경정신과의원,054-552-1072,,경상북도 문경시 중앙로 122,
정신의료기관,경상북도,경산시,세명병원,,053-819-8800,www.smhospital.kr,경상북도 경산시 경안로 208,
정신의료기관,경상북도,경산시,경산중앙병원,,053-715-0100,www.gssamsung.com,경상북도 경산시 경안로 11,
정신의료기관,경상북도,경산시,우리세명병원,,053-819-9500,woorism.kr/index.php,경상북도 경산시 화랑로 8길 26,
정신의료기관,경상북도,경산시,경산신경정신과의원,,053-815-9933,,경상북도 경산시 중앙로 15길 1,
정신의료기관,경상북도,의성군,해안병원,,054-833-6000,,경상북도 의성군 의성읍 북부길 150,
정신의료기관,경상북도,의성군,의성e병원,,054-832-7000,,경상북도 의성군 의성읍 홍술로 94,
정신의료기관,경상북도,의성군,안계병원,,054-862-0700,,경상북도 의성군 안계면 서부로 1858,
정신의료기관,경상북도,청송군,청송진보병원,,054-874-7717,www.ijinbo.com,경상북도 청송군 진보면 경동로 4003,
정신의료기관,경상북도,영덕군,영덕제일병원,,054-730-8800,,경상북도 영덕군 영덕읍 우곡길 52,
정신의료기관,경상북도,청도군,청도대남병원,,054-373-0606,www.daenamhosp.co.kr/,경상북도 청도군 화양읍 청화로 79-7,
정신의료기관,경상북도,청도군,하나병원,,054-373-0911,,경상북도 청도군 청도읍 청도신기길 78-10,
정신의료기관,경상북도,청도군,청도동산병원,,054-371-5311,,경상북도 청도군매전면 청려로 3757,
정신의료기관,경상북도,칠곡군,왜관병원,,054-971-1002,,경상북도 칠곡군 왜관읍 군청2길 10,
